,text
1129846,the sanction nobody is talking about  russian users who attempted to visit pornhub were quite literally cockblocked by a message that told them that the content has been stopped along with a ukranian flag and message of ukranian support   ukraine  ukrainerussia  ukraineinvasion 
1129906,compare the pair   when you attack us  you will see our faces  not our backs     ukraine president zelensky   i don t hold a hose  mate      aus pm morrison  ukraine  australia  auspol  insiders 
1130041,shades of tiananmen square here as  ukraine citizens try to hold back tanks with their bodies    their bravery is incredible and heartbreaking at the same time     istandwithukraine   
1130287,new  elon musk provides  starlink services  to help with communications in ukraine    elonmusk  starlinkservices  starlink  ukraine  tesla 
1130292,sometimes a picture say more than   words  kiev  russia  ukraine  war  ukrainerussiawar  ukraina  zelensky 
1130574,in honor of the   heroes that died defending snake island   democracy and freedom will destroy fascism and imperialism   everyone share and follow  please help us win the war    ukraine  stopputin  putinisawarcriminal  putin  ukranian 
1130843,  massive protest of russians in moscow against the war in ukraine   if they are speaking out against putin  who are we to be silent   ukraine  russia  putin  nato  kyiv  ukraineunderattack 
1130908,penny wong very clear that she isn t going to try to  find difference  with the govt on  russia even refusing to frontrun calls for expulsion of diplomats   insiders  auspol
1131133,russian anarchists on the invasion of ukraine    in brave and thoughtful statements  two longtime russian anarchist groups explain why they oppose the invasion of  ukraine  exploring the situation in  russia and how the invasion might shift it     
1131228, russiaukrainewar  russianaggression  russianinvasion  ukrainerussiaconflict  ukraineunderattack  putinswar  russian  putin expanding his demands   how does it help  russia war threats explode as putin vows to battle finland  amp  sweden in horror nato warning 
1131422,      amid all the hysteria of western media  screaming bloody murder at  putin  omitting key facts when inconvenient  it s most important to understand the full spectrum of what s happening  with the help of the internet  i ve found some helpful and honest analyses  
1131560, putin sending in his own people to die  that weren t even born before he came to power  while he sits in his office   ukrainerussiaconflict  ukraine  nato  standwithukriane
1132103,  this leaves out a couple of the key own goals  putin has achieved      pushed finland and sweden into joining nato     increased nato deployment in former warsaw pact countries     convinced germany of the need to rearm   can t think of worse results from a russian pov   russia
1132228,after the  unsc vote  this is all that s needed    russia  ukraine  putin  russiaukraineconflict  securitycouncil 
1132520, pennywong supports the strongest  sanctions against  putin     insiders 
1132608,some want to fight russia because they are corrupt  well   ukraine is the  nd most corrupt country in europe after  russia    
1132699,baerbock on german television   we buy    of our  coal from russia  if we exclude russia from  swift the lights in  germany will go out    here is an idea  keep our  nuclear power plants running longer instead of burning coal  less co  and less money to  russia 
1132898,buckle up  this is just the first step     ukraine  auspol      putin  russia
1133085, climatecrisis  ecologicalcrisis  covidcrisis  economiccrisis  auspol  qldpol  tellthetruth    insiders  ukraine  russia   we are all in this together             civilisation   
1133526,logistical operation delivering  lithuanian military support to  ukraine has been successfully accomplished         slavaukraini   heroiamslava  
1134175, trump wouldve watched on tv in his undershorts  yelling away thru mouthfuls of popcorn   ukraineunderattack 
1135160, ukraine a captured russian soldier was seen crying after the public s reaction in the city of sumy  the reason for this and many others is putin   new scene   kiev  ukraine  stoprussia  ukraineunderattack  ukrainerussia  standwithukriane 
1135300,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
1135616,i wish there was something we could do for you from  yemen to help you stand against tyranny  fom one counrty still bearing brunt of war to another  stay strong  ukraine  never surrender  never back down  you will walk your golden yellow fields in bluer skies   standwithukriane 
1135684,the anonymous collective is officially in cyber war against the russian government   anonymous  ukraine
1136075, blame  nato     us provocation of  ukraine crisis  not  russia  nordstream    nato are the pariah       usa  biden  administration  borisjohnson  britain   this is yr mess nato secretary general jens  stoltenberg world points at you  americans  hegonomy 
1136302,if russia stops fighting  there will be no war   if ukraine stops fighting  there will be no ukraine    ukraineunderattack  ukraineinvasion  ukrainewillresist  standwithukraine 
1136380, blame  nato     us provocation of  ukraine crisis  not  russia  nordstream    nato are the pariah       usa  biden  administration  borisjohnson  britain   this is yr mess nato secretary general jens  stoltenberg world points at you  americans  hegonomy 
1136601,more than     peaceful protesters have been arrested in   russian cities in anti war protests facing charges of treason and up to   years              only the ordinary  russian people can stand up to this  
1136637, seanpenn is in kyiv  ukraine to work on a  documentary  deppminister vereshchuk says   the director specially came to kyiv to record all the events that are currently happening in ukraine  amp  to tell the world the truth abt russia s invasion of our country  
1136785, blame  nato     us provocation of  ukraine crisis  not  russia  nordstream    nato are the pariah       usa  biden  administration  borisjohnson  britain   this is yr mess nato secretary general jens  stoltenberg world points at you  americans  hegonomy 
1136803,   russia s artillery fire hit children s cancer hospital okhmadyt in  kyiv  killing one child and wounding two  along with two adults  tsn reported 
1136988,if russia stops fighting  there will be no war   if ukraine stops fighting  there will be no ukraine    ukraineunderattack  ukraineinvasion  ukrainewillresist  standwithukraine 
1137061,ukrainians fighting back  this is what fighting for your freedom looks like    ukraine      ukraineunderattack 
1137149,the people of    kyiev  kiev  kijev     you might think that russians are everywhere  that s what they want you to think  psychological warfare   the worst kind   it will only get worse 
1137380, people from around the world are signing this open letter against the war  add your voice  and stand with the people of  ukraine   nowar  standwithukraine  
1137413,solidarity has never mattered more  i thank all countries already offering immediate help to    through the   civil protection mechanism    we are also working     with  ukraine s neighbours to support them in providing protection for ukrainian refugees   
1137480,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
1137764, ukraineunderattack  here is a real leader  we cannot let him down we must support  ukraine 
1138003,russians will never forgive putin for letting their sons be killed for a war that even the russian soldiers don t know why they are fighting it for  most of them clearly don t want to be there    ukraine  russia  russianarmy   putin
1138338,hey    what s cricket aust s position re pakistan s leader  imran khan  delighting in his visit to  russia a couple of days before the  russianinvasion of  ukraine   p s  there s only one ethically  amp  morally correct answer    imrankhaninrussia   
1138489,hmas morrison about to disembark with australia s    little bundle  sanctions in support of  ukraine     auspol   news  insiders  skynews   news 
1139268,a few weeks ago i tweeted about  having the toughest premiership since churchill  that was before the  ukrainewar  he s showing great leadership  
1139433,these are  russian fuel trucks  whoever stops the fuel trucks  stops the  russian tanks  the cabins of these vehicles have no armor   ukraine    
1139555,brave woman of  ukraine  god be with you      ukrainewar  ukraineinvasion  russianarmy 
1139897,true leadership     ukraine 
1140833, news  czech republic  netherlands and portugal commit reinforcements to assist ukraine against  russia  ukrainerussia  ukraine
1141027,the world must unite against  putin and  defeatputin  standwithukriane 
1141384,true leadership     ukraine 
1141549, who will inherit  putin supposed    billion 
1141665,there are handfuls of fake photos and lazy journalist grabs online   but the war is real  the  russian assault is real   ukraine fighting for its right to exist is real    oh i found a fake photo   does not erase what s happening  nor does it mean that everything is fake 
1141798, anonymous is continuing its operations against the russian federation  our operations are targeting the russian government and those close to the russian government  we are at war   we are united with  ukraine    mr putin   you have been warned   expect more 
1141975, biggles  morrison bound for  ukraine in one australia s     multimillion f  lemons    auspol  ukpoli  uspoli   skynews  insiders 
1142001,geography can be tough  here s a guide for russian soldiers who keep getting lost  amp   accidentally  entering  ukraine 
1142177, russianarmy mi   hind attack helicopter shot down over  kherson  ukraine  
1142439,i do feel that putin wanted to fight a  limited  war but there is a track record of a lack of success in this type of battle  history should always be respected  never neglected   ukraine  ukraineunderattack
1142841,i ve received confirmation that the  italian animal rescuer in  ukraine  andrea cisternino remains and is standing by his   rescue animals  he says he will rather die than abandon his animals  please keep andrea and his rescue in our prayers   ukrainian  ukraine  rescuedogs 
1143156,russian troops destroyed a commercial oil base near vasylkiv   this is ecological catastrophe not only for ukraine  but also for the all  europe    stoprussia  stoprussianaggression  ukraine 
1143267,excellent speech by the president of ukraine to the people of russia  one for the history books    ukraineunderattack  ukrainerussia  ukrania    
1143491,president zelenskyy in november   signed a huge new law for animal welfare in  ukraine    law   helps protect farm  wild and companion animals  he is a good man fighting for freedom in the face of most evil despot in world  istandwithukraine 
1143619,i m a little wary of people advocating for nato to send troops  you do realise that would turn this into wwlll against a nation with nukes  and i suspect china would invade taiwan as well   ukraine
1144177,please support  ukraine  amp  its people by displaying this image as your profile pic    ukraine needs everyone s support  amp  love now   we stand as a united global peoples in support of  ukraine   pray for  ukraine    auspol  australia  russiainvadesukraine  russia 
1144255, good for  bitcoin but the humanitarian in me says go fuck yourselves  russia
1145030,explosions rock kyiv as russia invades ukraine s capital by night     russia  ukraine 
1145080, russian banks were disconnected from  swift  this will have to make it extremely painful for  putin to maintain his regime 
1145591,baerbock on german television   we buy    of our  coal from russia  if we exclude russia from  swift the lights in  germany will go out    here is an idea  keep our  nuclear power plants running longer instead of burning coal  less co  and less money to  russia 
1145918,backlash      russian soldiers staging in belgorod  in  russia near the ukraine border  are reported to have rioted because they do not want to fight in  ukraine  ht 
1145955,the end of usd as global reserve currency is suddenly very much in focus    sure it s on the horizon still  but damn i see clearly how this happens now unless there is major us  aukus  nato policy reversals   china  russia  india   peeps  it s time to choose your own weapon    
1146128,reports of a huge mushroom cloud explosion in kharkov  ukraine   russiaukraineconflict  ukrainewar  russiaukrainewar  kharkiv  kiev  kyiv 
1146263, putin s motivation is almost identical that of hitler 
1146286,german  blacksmiths without borders     ukraine  horse  rescueanimals   
1146785, hopefully  they play this while they have their parents on the phone   standwithukraine  ukraine           russia         
1147079,president zelensky is   years old  he has two children  and his first language is russian  he is jewish  lost family in the holocaust  and his grandfather fought against nazism     do russian soldiers even know what they re fighting for   ukraineunderattack  zelensky  ukrainewar 
1147099,dear ukrainians  before you take photos and post them on twitter and elsewhere  remember to turn off geotagging  as it can be used to track your location and gathering places  be strong   ukraine  kyiv  ukrainian  ukraineunderattack  standwithukraine
1147149,wow    abcnews channel  ch    dominated multi channels yesterday  nearly filling all top   programs  all of which belonged to the abc network anyway     ukraine  qldfloods   c  oztam  overnight  multi  prelim  
1148482,my   yr old american  russian ukrainian mom on putin    when the  russian people have had enough  they will rise up and do to  putin what they did to tsar nicholas  i hope they do it soon    ukraineunderattack   ukrainerussia   russianarmy
1148650,secret cable shows  russia warned us  ukraine  nato enlargement could split country in two   create civil war  
1148677,manic stream media  msm  is fuming flames to deceive as if ukraine can fight   ends up like iraq  amp  libya  does anyone recall them putting a week s resistance then    russian armoured vehicles artillery pieces are seen at a rail yard in the rostov on don region    russia  ukraine 
1149341,   years after nixon s visit  china tilts back toward russia    to neutralize soviet power  nixon engaged with china in february    a half century on  the question is how far china has veered back toward moscow      via    ccpchina  russiaukrainewar
1150285,when your client is a photographer  freezing noodles on the sinyaya river in yakutia  siberia  russia 
1150490,an   year old showed up to join the ukrainian army  carrying with him a small case with   t shirts  a pair of extra pants  a toothbrush and a few sandwiches for lunch  he said he was doing it for his grandkids       ukraine  ukrainerussiawar  ukrania  kyiv  zelensky  putin 
1150571,my   yr old american  russian ukrainian mom on putin    when the  russian people have had enough  they will rise up and do to  putin what they did to tsar nicholas  i hope they do it soon    ukraineunderattack   ukrainerussia   russianarmy
1151138, ukraine  maybe there is lesson in this map from ww  for all of humanity to reflect on  
1151244,over    m people from around the world have already signed this viral open letter against the war  add your voice  and stand with the people of  ukraine   nowar  standwithukraine  standwithukriane 
1151352, experts available for media commentary on  ukraine and  russia conflict       contact the media office out of hours 
1151503, ukrainerussia  putin  putinisawarcriminal  russiainvadedukraine  lev shlosberg   it is important to understand that this time apparently no funerals of the dead are planned no bodies in coffins are going to be brought to russia they are not going to hold farewells and funerals 
1151788,so i ve been asked what my advice would be to civilian resistors in ukriane  especially kyiv  someone with no military training but wanting to resist  here are a few things  kyiv  ukraineunderattack  
1152867,the  anonymous collective has intercepted russian military communications   ukraine
1153189,once upon a time  four sons were born to jewish ukrainian parents  three sons were murdered by the nazis  one son survived  the survivor s grandson is now an international hero fearlessly confronting his country s invaders   he is volodymyr  zelensky  president of  ukraine  
1153272,here is the hotline for  russian citizens  share the word  save lives   stopputin  stopputinnow  stopputinwar 
1154003,the russian invasion marks a turning point  it is our duty to support ukraine to the best of our ability in defending against putin s invading army  that is why we are delivering   anti tank weapons and    stinger missiles to our friends in  ukraine 
1154331,the united nations is an absolute farce  why bother  why waste taxpayer money   toothlesstiger  joke  unitednations  ukraine  putinisawarcriminal
1154381, biggles  morrison bound for  ukraine in one australia s     multimillion f  lemons    auspol  ukpoli  uspoli   skynews  insiders 
1154740,here is the hotline for  russian citizens  share the word  save lives   stopputin  stopputinnow  stopputinwar 
1154827,joe biden will be monitoring the situation in ukraine from delaware this weekend  just as effective as elmo monitoring the situation from sesame street   russiaukrainewar
1155299,we call all hackers and digital activists to be united as one  if this war is not won with weapons  it will be won with cyberweapons  democracy and freedom will destroy fascism and imperialism   anonymous  oprussia  ukraine  russia  
1155300,   in  russian belgorod      contract servicemen rioted and refused to go to fight  ukraine  reports obozrevatel
1155324,just in   russian state tv channels have been hacked by  anonymous to broadcast the truth about what happens in  ukraine     oprussia  opkremlin  fckputin  standwithukriane 
1155402,russian state tv channels have been hacked and are broadcasting the reality of what is happening in  ukraine 
1155413,to all those who say the russian invasion of  ukraine is the wake up call that will get the eu to reduce its gas use  i offer you this news story from    when russia annexed crimea  those who don t learn from history are doomed to repeat it   
1155819,this is tbilisi tonight  all and just for  ukraine   
1155857,well that was unexpected  according to his wikipedia entry   ukraine president volodymyr zelenskyy is a former actor and comedian    istandwithukraine         
1155923,an   year old showed up to join the ukrainian army  carrying with him a small case with   t shirts  a pair of extra pants  a toothbrush and a few sandwiches for lunch  he said he was doing it for his grandkids       ukraine  ukrainerussiawar  ukrania  kyiv  zelensky  putin 
1156049,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
1156303,       donate                       standwithukraine  ukraine  saveukraine  sanctionrussianow 
1156441,i am convening a virtual meeting of eu foreign ministers tomorrow at     to adopt further measures in support of  ukraine  against aggression by  russia   i will propose a package of emergency assistance for the ukrainian armed forces  to support them in their heroic fight 
1156725,this is tbilisi tonight  all and just for  ukraine   
1157363,breaking  in a huge loss for putin  germany announces that it is sending ukraine a shipment of   anti tank weapons    armored vehicles  and     tons of fuel    rt to thank germany   ukraine  germany  russia  putin  war  russianarmy
1157738,rasputin russian mystic  spirit   channelling  destroyer  dragon lord  high class sensitive  creative  writer  andrew rogers   russia has entered a war that will develop into a disaster for greater europe   rasputin    rasputin  russia  ukraine  europe  warrior  andrewrogers 
1158245,the entire dynamo  kyiv team   representing a soccer club with    years of history playing across  europe   has armed itself to resist  russia   extraordinary   i grew up watching them play in  europe s champions league  
1158581,an oligarch s lament    first they came for our bank accounts  then our london second homes  then our pieds a terre in nice  then our yachts   who will speak for us oligarchs    apologies to niemoller    swift  ukraine  putin  russia  abramovich 
1158745,      amid all the hysteria of western media  screaming bloody murder at  putin  omitting key facts when inconvenient  it s most important to understand the full spectrum of what s happening  with the help of the internet  i ve found some helpful and honest analyses  
1158751,penny wong very clear that she isn t going to try to  find difference  with the govt on  russia even refusing to frontrun calls for expulsion of diplomats   insiders  auspol
1159164,if  russia occupies  ukraine it will likely deploy the fsb s  sorm phone internet surveillance system  exposed by wikileaks in     spyfilesrussia     
1159205,two ukrainian kids seen paying their respect to ukraine troops heading to the war front  true patriotism ukraine      ukraine  russia  putin  nato  kyiv      war  putin  stopputin  ukraineunderattack  ukrainian  ukranie 
1159237,  intel and amd stop supplying microchips to  russia
1159275,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
1159659,  the united states will transfer an unnamed number of  stinger  air defense systems to  kyiv as part of a new    million arms shipment to  ukraine 
1159849, anonymous is continuing its operations against the russian federation  our operations are targeting the russian government and those close to the russian government  we are at war   we are united with  ukraine    mr putin   you have been warned   expect more 
1159970,empires aren t conquered by other empires in wars  they decline economically first  others feed on their carcasses then   ukraine war is a perfect opportunity to fix that old mistake  amp  kill the bear economically  if nothing else appeals to the west to help in war  this is it      
1160000,another  airstrike in  kyiv   when we hear  sirens we go under the stairs  before  i used to keep all of my shoe boxes here  but now i cleaned it up  put yoga mat and some pillows  
1160506,this how the hypocrisy of the west plays out  ukraineunderattack  ukrainerussia  ukrainerussiaconflict  freepalestine  zionist  apartheidisrael 
1160564, anonymous is continuing its operations against the russian federation  our operations are targeting the russian government and those close to the russian government  we are at war   we are united with  ukraine    mr putin   you have been warned   expect more 
1160574, anonymous is continuing its operations against the russian federation  our operations are targeting the russian government and those close to the russian government  we are at war   we are united with  ukraine    mr putin   you have been warned   expect more 
1160631,ivan marchuk      b       ukrainian artist  ukraine 
1160726,a ukrainian marine blew up the bridge with himself on it to stop the russian tanks  r i p  vitaliy skakun     ukraine  russia 
1160803,so i ve been asked what my advice would be to civilian resistors in ukriane  especially kyiv  someone with no military training but wanting to resist  here are a few things  kyiv  ukraineunderattack  
1161749,i knew you would be on the right side of this extremely important issue    keep dropping truth bombs    ukraineunderattack   russiaukraineconflict   russia     russianarmy       
1161996,dear ukrainians  before you take photos and post them on twitter and elsewhere  remember to turn off geotagging  as it can be used to track your location and gathering places  be strong   ukraine  kyiv  ukrainian  ukraineunderattack  standwithukraine
1162383,putin is shunned by the world  zelensky is getting support from the world  even in my neighborhood in the financial district of manhattan  it s lit for  ukraine  
1162503,penny wong very clear that she isn t going to try to  find difference  with the govt on  russia even refusing to frontrun calls for expulsion of diplomats   insiders  auspol
1162529,  intel and amd stop supplying microchips to  russia
1162615,am i the only one who is sick and tired of talking heads  experts  on tv  playing arm chair strategists on  ukraine when they know little to nothing about it  networks have forgotten what reporting is and are in entertainment business  but this is borderline creepy  just sayin 
1162678,this is my  refujesus  print that has migrated to homes  churches  offices all around the world  just like a refugee  i m thinking of refugees today because war doesn t just affect those fighting  but those who must flee from it  war touches everyone  let s end it now   ukraine 
1162696,civilians in kyiv cutting up railroad tracks to build anti tank obstacles that will be placed on the streets of kyiv tonight    ukraine  ukraineunderattack  ukrainerussiawar 
1162709,basement beckons   air strike warning  a serious one     kyiv
1162802, if all of europe descends into war  the brits might not win  but by god they will be the best behaved losers in military history  if only putin would challenge us to a  celebrate diversity day   we d kick his ass      ukraine  russia  putin  woke  
1162912,the differences between  putin and  zelensky     zelensky is joining in on the fight against the  russian s in  ukraine himself  whiles  putin sits in the  kremlin and has his troops do all of his fighting against  ukraine for him    who s the big strongman now   
1162978,once upon a time  four sons were born to jewish ukrainian parents  three sons were murdered by the nazis  one son survived  the survivor s grandson is now an international hero fearlessly confronting his country s invaders   he is volodymyr  zelensky  president  ukraine 
1163259,thank you   anonymous 
1163403,huge protests throughout moscow  russia as they shout    slava ukraini   glory to ukraine    kyiv  ukraine  russiaukrainewar  russian  russianinvasion 
1163479,an   year old showed up to join the ukrainian army  carrying with him a small case with   t shirts  a pair of extra pants  a toothbrush and a few sandwiches for lunch  he said he was doing it for his grandkids       ukraine  ukrainerussiawar  ukrinian  kyiv  zelensky  anonymous 
1163540,weeks later  i think about kyiv  i assume it is still there  still opaque with people  the same cafes  the same monuments      jonathan davidson   metro    ukraine  kyiv 
1164196,russian state tv channels have been hacked and are broadcasting the reality of what is happening in  ukraine 
1164299,to the  russian people we hear you   you must stand up to the power  and fight for what you believe in   we will support you
1164343,they ve been preparing for this for years   ukraine 
1164434,  zelensky   is a neo nazi installed by    usa  amp   nato   officials   denazification of  ukraine government  zelenskyy  capitulate stop loss of     lives   putin plans removing  government   killing  russians in donetsk  amp  luhansk  genocide over past  yrs since coup de tat of   
1164673,president zelensky is   years old  he has two children  and his first language is russian  he is jewish  lost family in the holocaust  and his grandfather fought against nazism     do russian soldiers even know what they re fighting for   ukraineunderattack  zelensky  ukrainewar 
1164777,this is going to go down really well because  russia has totally forgotten about its   million dead during wwii fighting the nazi war machine  and how much do you want to bet  nato is going to arm these thugs   russiaukraineconflict  ukraine  fascism 
1164995,predictably  american journalists also have spread the misinformation that proud boys are traveling to eastern europe to join the war  among them  nyt tech reporter  guardian writer   amp  msnbc contributor   ukraine 
1165243,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
1165646,because of  anonymous or a decision by    
1165817,this is how respect   is earned    helping flood impacted people in    amp   ukraine  presidentzelensky taking up arms to protect his citizens  amp  country   when    burned in       idontholdahosemate  took a holiday to hawaii    calltheelection 
1165860,a lot of you will continue to berate me for standing against  russia  but i suspect  in a relatively short time  you will change your minds when  putin supports  china in a war against your home countries in the  pacific and the west 
1165869,my view on the  russiaukrainewar after india s disappointing explanation of its decision to abstain on the  security council resolution   india s dilemma is understood but its stand undermines us internationally 
1166046,a   ukrainian pilot  vladmir abdonov  has downed     russian jets over   ukraine   x su    x su    x su    x mig    the ace of the  st century  to the country of ukraine  and the rest of the world you are    the ghost of kyiv    ukraine  russiaukrainewar  ghostofkyiv  kyiv 
1166048,ukrainian troops are not letting people leave mariupol  many have been sh t  total chaos has begun in the city and its environs   ukrainewar   russia  ukraine  russian  russiaukrainewar  ukrainerussiawar 
1166116,interesting thread describing the corruption  misinformation  amp  lack of preparedness in  russia s invasion of  ukraine  could david win against goliath  so many nations  freedom fighters  amp  individuals are watching what unfolds for their own reasons     
1166203,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
1166435, the world is frozen in fear about putin s threat of using the nuclear option in reprisal against any country that intervenes  putin carries the signs of being a wounded little boy  can t someone find the chink in that child s psychology   putin
1166622,  hopefully the good people of  russia will stand for  democracy and throw dictator  putin out of their country   putinisawarcriminal  putinswar  russiaukrainewar  russiaukraineconflict  russianinvasion  russiansoldiers throw out the dictator and stand for democracy and innocents
1166768,great conversation tonight or i mean this morning  with you  and  and james on  outsiders    thankyou for always lending voice and support to the worlds minorities particularly the jewish people    russiaukrainewar 
1166840, hopefully  they play this while they have their parents on the phone   standwithukraine  ukraine           russia         
1166847,the sight of a sizeable slice of the  republicanparty loudly cheering  putin on is obscene to the extreme  america has lost its way    
1166859,  the upcoming constitutional referendum scheduled in belarus on february   will allow  russia to deploy nuclear weapons on the territory of  belarus  according to 
1167008, ukraine is using indian students as hostages  this is just one in a long list of hostile actions and words ukraine has used against india in the past     russia  ukrainian  russiaukraineconflict  russiaukrainewar 
1167162,a ukranian tank has run over a car in kiev     ukraine  russian  russiaukrainewar  ukrainerussiawar 
1167592,images of former heavyweight boxing champion vitali klitschko  who is also the mayor of ukraine s capital city  kyiv ln battle fatigue and loading a machine gun to defend his country from russian aggression  real patriotism    russianarmy  russiaukrainewar  freeukraine   kiev 
1168071,sunrise in  kharkiv  no   russian occupiers shelling toward the city outskirts tonight   empr  russiaukrainewar  ukraine 
1168193, facts are well documented why do u think  russia  putin military operations as of tuesday after  zelensky refused the ceasefire in  donbass fuelled the situation  causing putin no other choice but  demilitarisation  amp   denazification    ukraine r right wing neo  nazi 
1168262,in     mins  kyiv will be under attack never seen before  russia will hit us with all they have  main bessarabka market is a target  all parliamentary chats are exploding
1168287,more than   russian scientists and scientific journalists have signed an open letter against the  war in  ukraine    for me  it is of particular significance  because i am one of the signatories    please retweet and tell everyone we don t support war   
1168496, ukraine dear putin   
1168573,the  anonymous collective has intercepted russian military communications   ukraine
1168606,ukrainian citizens destroy   russian tanks with molotov cocktails petrol  gasoline  in kiev  they are using the guerrilla war tactics to counter russian army in their capital  salute your courage   ukraine  ukraineunderattack  kiev  russiaukrainewar  kyiv  stoprussianaggression 
1168638,intercepted russian military communications   frequency of   khz usb   ukraine  osint 
1168718,more than   russian government websites are down   anonymous  ukraine
1168871,we call all hackers and digital activists to be united as one  if this war is not won with weapons  it will be won with cyberweapons  democracy and freedom will destroy fascism and imperialism   anonymous  oprussia  ukraine  russia  
1169240,just in   russian state tv channels have been hacked by  anonymous to broadcast the truth about what happens in  ukraine     oprussia  opkremlin  fckputin  standwithukriane 
1169467,breaking news    eu   usa   france   germany   italy   uk   canada agree to disconnect some of  russia s banks from swift international banking system         joint statement just issued    ukraine  uranium  nuclear  trade  banking  supplydisruption     
1169726,radio frequency interference over the russian military numbers station uvb     the buzzer   from  anonymous hackers   we do not condone putin s needless war   anonymous  oprussia  ukraine  russia  putin 
1169832,anonymous stands with ukraine  russia we are coming for you   anonymous  oprussia  ukraine  russia 
1169932, anonymous   message to russia  amp  western allies over ukraine   if tensions continue to worsen in  ukraine  then we can take hostage    industrial control systems    expect us    peration  russia engaged   oprussia and   pkremlin   nato  usa  ukrainecrisis 
1169956,president of ukraine volodymyr zelensky rejects asylum offers from europe   i will stay in my country and if i die  i will die with my soldiers        ukrainewar  stoprussia  defeatputin 
1170333,so i ve been asked what my advice would be to civilian resistors in ukriane  especially kyiv  someone with no military training but wanting to resist  here are a few things  kyiv  ukraineunderattack  
1170402,democracy and freedom will destroy fascism and imperialism   everyone share and follow  please help us win the war    anonymous  oprussia  ukraine  russia  putin  kyiv  ukrainian  ukrainerussiawar 
1170503,plastic ono band   give peace a chance      via    johnlennon  give peace a chance       peace    love    onehumanity     russiaukrainewar  putinwarcriminal  putincrimesagainsthumanity  standwithukriane    prayforukraine   
1170509,just in  hacking group  anonymous launches  full scale   cyberattacks on russian government websites in retaliation for  russia s invasion of  ukraine   oprussia  standwithukraine 
1170546,we call all hackers and digital activists to be united as one  if this war is not won with weapons  it will be won with cyberweapons  democracy and freedom will destroy fascism and imperialism   anonymous  oprussia  ukraine  russia  putin   
1170670,just in  hacking group  anonymous launches  full scale   cyberattacks on russian and belarus government websites in retaliation for  russia s invasion of  ukraine   oprussia  standwithukraine   standwithukraine   ukraina  ukrainewar  zelensky  kyiv  ukrainian  russian 
1170791,warning  dont zoom if easily offended   russia  putinwarcriminal  ukraine  twittermanners pls  like  amp  rt before you steal     
1170876,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
1170904,the  uae is currently bombing the most devastated people in the world in  yemen  the uae owns  manchester city are currently posturing and virtue signalling about the  russiaukrainewar there is a word for such people 
1170916,iryna tsvila  a  ukrainian war veteran has died today defending our  kyiv     rest in peace  brave woman      ukraine  ukrainerussia  ukraineunderattack  putinisawarcriminal  putin  standwithukriane 
1171031,   confirmed  various  russia government websites including the kremlin  state duma and ministry of defense are again down  with real time network data showing impact to fso networks consistent with previous cyberattacks   oprussia  standwithukraine   ukraina  anonymous 
1171063,democracy and freedom will destroy fascism and imperialism   everyone share and follow  please help us win the war    anonymous  oprussia  ukraine  russia  putin  kyiv  ukrainian 
1171094,a woman and her daughter stand in front of their burning home  hit by the russian troops  they sarcastically say   thank you  putin  this is what we always wanted  now it will be warm during the winter    war  russia  ukraine  kyivnow  conflict  kyiv  putin 
1171099,plastic ono band   give peace a chance      via    johnlennon  give peace a chance       peace    love    onehumanity     russiaukrainewar  putinwarcriminal  putincrimesagainsthumanity  standwithukriane    prayforukraine   
1171207,huge clouds over vasilkov   ukraine  about   miles outside  kyiv  following reports of missile strikes   i have heard this is an oil depot on fire  perhaps a coordinated attack to take out city infrastructure    anonymous  oprussia  ukraine  russia  putinhitler 
1171372,we call everyone to be united as one  if this war is not won with weapons  it will be won with cyberweapons  democracy and freedom will destroy fascism and imperialism      everyone share and follow  please help us win the war    anonymous  oprussia  ukraine  russia  putin 
1171448,confirmed  the russian air force communications channel just became active     khz usb   share it and follow for more information of communication   please get to a shelter now   anonymous  oprussia  ukraine  russia  putin
1171787,  tv address to the russian     people might be the most moving speech that i ve ever seen in my entire life  the whole world needs to see  understand and share this crucial ukrainian message   standwithukraine  ukraine           russia         
1171909,greetings from anonymous  we are declaring cyber war against the government of  russia     oprussia  opkremlin   opnato   nowarwithukraine   anonymous operation 
1171962,breaking  in a huge loss for putin  germany announces that it is sending ukraine a shipment of   anti tank weapons    armored vehicles  and     tons of fuel    rt to thank germany   ukraine  germany  russia  putin  war  russianarmy
