,text
966910,according to local residents  there is a fire in kharkov near the tractor plant  a military unit  a warehouse of fuels and lubricants  and the kharkov tractor plant itself can burn    ukraine  kharkiv  tractorplant  fv 
966985,russian influence part i  what johnson doesn t want you to know  in case you were wondering why  and  are reluctant to enact any meaningful sanctions against  putin  as the eu has done       standwithukraine  
967047,good news  i was able to access to our backups of the government agency i work for  most of the critical infrastructure is planned to be restored on new server equipment by tonight  i m very inspired for it   ukraine
967111,draghi phones zelensky to support cutting off russia from the swift global payments system   watershed moment looming as pressure now on germany to fall in line   ukraine
967567,more than   russian scientists and scientific journalists have signed an open letter against the  war in  ukraine    for me  it is of particular significance  because i am one of the signatories    please retweet and tell everyone we don t support war   
967605,us sends additional    million in immediate military assistance to ukraine     ukraine
967850, sumy  i think this is the first documented use of molotov cocktail used on russian equipment in  ukraine  
968051,zelenskyy has become a global hero overnight   which is what weak  power hungry demagogues like putin and donald have tried to fake their entire lives   and i hope it s eating them alive   zelenskyy  ukraine
968147,you may be seeing me alive for the last time but i will fight for my nation   ukraine president  sad message     ukrania  ukrainerussia  ukraineunderattack 
968492, anonymous leaks around  gb of emails from belarusian weapons maker tetraedr   this company provided logistical support to vladimir putin in his invasion of  ukraine    oprussia  standwithukraine 
968578,       foreign minister kuleba reports that the process to disconnect  russia from  swift has begun 
968671,salute  ukraine
968686,in kyiv  a saboteur was detained  whose task was to organize arson in the city            ukraineunderattack  ukraine  russiaukrainewar  russianinvasion  kyiv 
968783,as we check into our hotel in  kyiv the very kind staff apologise for the fact that some rooms aren t cleaned yet    there won t be much food at dinner time  no apologies needed  some brazilian stars from a top  ukrainian football team are having  breakfast in the hotel shelter 
969057,germany and belgium are refusing to help  ukraine in any meaningful way  germany started two world wars and belgium relied on britain after it was invaded during ww   germany and belgium should be ashamed 
969104,anonymous stands with ukraine  russia we are coming for you   anonymous  oprussia  ukraine  russia 
969107,ukraine s interior minister says more than     assault rifles    million rounds of ammunition  rpgs and grenades have been distributed in kiev     kiew  russiaukrainewar  rusya  ukrainerussia  ukreine  ukrainian  zelenskiy  putin  ukraineunderattack 
969171, ukraineunderattack by this cunt  
969457, two ice cream  just listed my new piece from odesa  ukraine     frozen poles in winter sunset on the black sea   exhibit in meaa museum uk  published  the times   nftcommunity   nftcollector   nftcollection  ukraine  supportukraine  supportukrainianartists 
969789,hey   pleas eturn off the offline map download feature in  kyiv  ukraine so that the invaders can t find their way in the capital and in the cities of this proud nation        ukraineunderattack  ukrainerussie
969854,foreign minister kuleba reports that the process to disconnect  russia from  swift has begun    ukraineinvasion  wwiii  stopwar  russiaukraineconflict  ukraine  ukrainerussie  ukrainerussiacrisis  worldwar   ukrainerussia  ukrainerussiaconflict   ukrainecrisis
970018,more than   russian scientists and scientific journalists have signed an open letter against the  war in  ukraine    for me  it is of particular significance  because i am one of the signatories    please retweet and tell everyone we don t support war   
970036,in  dnipro crowds of women are spending saturday making molotov cocktails  teachers  lawyers  housewives  all crouched on the grass  filling bottles  they told me they try not to think about what they re doing  but they want to be ready to defend their homes  amp  city  ukraine 
970139,  there are no more opponents of disconnecting  russia from  swift in  europe  a decision on this issue will be made in the coming days 
970155, ukraine  ukraine        kiev   an reported ukrainian fighter jet fires an missile around     pm  ukrainewar   
970424,turkey bans russia warships from entering the black sea  zelensky announces move after call with erdogan  via   ukraine
970430,brave russian civilians protesting against the ukrainian war  saying  we stand with you ukraine   this is extremely brave being as it is a criminal offence in russia to protest  even if it s a silent protest            ukraine  putinisawarcriminal 
970442, sumy  i think this is the first documented use of molotov cocktail used on russian equipment in  ukraine  
970557,ukraine crisis is an example of inferior foreign policy by ukrainian govt on the other hand two of its neighbouring countries finland and sweden able to avoid any conflicts in the last few decades because of their neutral foreign policies  ukrainerussiawar  ukraineinvasion
970645, sir  as a member of  for hampton and siberia  and a british citizen of over a decade  may i respectfully ask directly your views on the illegal war in  ukraine   it has been disappointing that those experienced in this region have not spoken out 
970763, when you attack us  you will see our faces  not our backs     ukraine president        ukrainerussiawar  russia  ukraine   
970809,ukrainians on the polish border waiting to be let back into  ukraine  some to help family  others to fight against the russians  
970837,turn off  swift now   so what if we suffer economically  it pales by comparison to what the brave people in  ukraine are enduring   ukrainewar
970972,as we check into our hotel in  kyiv the very kind staff apologise for the fact that some rooms aren t cleaned yet    there won t be much food at dinner time  no apologies needed  some brazilian stars from a top  ukrainian football team are having  breakfast in the hotel shelter 
971121,get this banned image circulating   ukraine  putinisawarcriminal  putin  putinhitler  putinwarcriminal  russiaukrainewar  russiaukraineconflict  russianinvasion  gay  homophobic  russian  russianaggression  retweeet  retweeetplease  share  lgbtq 
971136, ukraine   ukrainians wrecking russian motorized infantry with molotov cocktails at improvised roadblocks on the outskirts of kyiv 
971194,just like to show my appreciation for volodymyr zelensky  the bloke went from being a stage comedian to leading an incredible resistance against russia  he certainly appears to be an inspiration for leadership that is sorely lacking in the west    ukraine   
971415,got home in the morning  cooked for   days and headed back to the  metro  bombshelter curfew starts in   minutes  pray for  ukraine  kyiv  ukraineunderattack  ukrainewar  ukraineinvasion  ukrainerussia
971435,despite the russian invasion   residents living their normal lives in kyiv  ukraine     standwithukriane  solidaritywithukraine  ukraine  russia  russiaukraine 
971469, ukrainian interior minister denis monastyrsky said that only in  kyiv the volunteers were given more than   thousand automatic rifles and about   million bullets  rpgs and grenades    kyiv will defend itself   the minister himself is also in kyiv  
971510,ukrainian interior    dead and others wounded  including children  in a russian air raid on the village of sartana in donetsk  ukraine  ukraineunderattack  russiaukrainewar  rusia 
971546,a friend in kyiv just showed me this meme making the rounds today  and we both shared a laugh  we are sitting in an underground shelter right now   it sums up the mood in kyiv today as  ukraine faces russia s invasion alone  
971570,i learn to use  kalashnikov and prepare to bear arms  it sounds surreal as just a few days ago it would never come to my mind  our  women will protect our soil the same way as our  men  go  ukraine     
971750,great action to support ukraine in the center of the estonian capital           ukraineunderattack  ukraine  russiaukrainewar  russianinvasion  kyiv 
971804,   confirmed  live metrics show that twitter has been restricted on multiple providers in  russia as of     a m  utc  the incident comes as the government clashes with social media platforms over policy in relation to the  ukraine conflict      report   
971825,ukrainians coming to  slovakia    get a temporary status with free health care and legal work possibility  for ukrainians public transport is free of charge  there is food and beverages at the border  help  courage  ukraine   
972053,   confirmed  live metrics show that twitter has been restricted on multiple providers in  russia as of     a m  utc  the incident comes as the government clashes with social media platforms over policy in relation to the  ukraine conflict      report   
972175,eyewitnesses filmed a huge convoy of russian engineering troops destroyed in  ukraine   kherson front   ukrainewar  
972235,despite the russian invasion   residents try living their normal lives in kyiv  ukraine     standwithukriane  solidaritywithukraine  ukraine  russia  russiaukraine 
972469,the legendary  ukrainian boxer alexander usik addressed the  russians and  putin personally  
972584, update    join our telegram channel instant updates on the latest war developments  including graphic photos and videos      russiaukraineconflict  russiaukrainecrisis   ukraine  russia  ukraineunderattack  russiaukrainewar  russianinvasion
972667,russian tank runs out of fuel  gets stuck on highway  driver offers to take the soldiers back to russia  everyone laughs  driver tells them that ukraine is winning  russian forces are surrendering and implies they should surrender aswell    ukraine  russia  war  invasionofukraine 
972687,wladimir  approached to the democratic world with an appeal to immediately help to stop  russia s war against  ukraine  
972904,unconfirmed reports that about     israeli army veterans of ukrainian descent arrived in ukraine    ukrainerussiawar   russiaukrainewar   breaking
972926, when you attack us  you will see our faces  not our backs     ukraine president        ukrainerussiawar  russia  ukraine   
972985,support growing in  eu for toughest sanctions v   russia    hungary  amp   cyprus shift to support russia cut off from  swift   hungary s orban  close to  putin  pledges not to block eu measures   poland pm  before seeing  germany chancellor   all options on table     ukraine 
973054, cyprus act quickly to aid the russian  oligarchs close to  putin by transfering shares then announce they are in favour of  swift it is time for the  eu to start hitting  cyprus with sanctions after this disgrace  cypruscorruption  ukrainewar 
973117, more proof that  putin is well and truly off his rocker 
973413,when you have a president  former president  mps and mayor  tooled up  body armour on  leading from the front  you face a considerable adversary  ukraine  russia
973702,disconnection of  russia from swift  the official decision has not yet been formalized  but technical preparations have begun    confirmes that the west moves closer to cutting russia s swift access   we need strong and powerful actions to stop this terrible invasion 
973853,the ukrainian defense ministry is apparently launching a hotline for the mothers of russian soldiers captured or killed in  ukraine    smart move to reach out to families in  russia and break through some of the kremlin enforced silence  
973913, the tank man of  ukraine   an unarmed ukrainian man tries to stop a convoy of  russian military trucks  echoes of tiananmen square moment    ukraineinvasion  ukrainewar  ukraineunderattack  ukrainerussiaconflict  ukrainecrisis  ukrainerussiacrisis  russia 
974003,  it s disgusting  as with  eurovision  it ll be other countries refusing to be a part of it which will force  fifa  amp   uefa to take action against  russia  doing the right thing for completely the wrong reason  but i do worry they are too corrupt for that  even
974005, pathetic gesture from  berlin  germany the opportunistic coward of  nato desperate to still sell cars  amp  beer to  russia brave  ukraine is getting better meaningful support from  poland  turkey  uk as for the more pathetic  handbagitaly  italy you are better to go  amp  join  russia
974167,mr zelensky  on being offered an escape route by the us    the fight is here  i need ammunition  not a ride   i love this bloke  oozing leadership and guts       ukraine  russia
974172,russian army seen in columns from  near berdyansk    russia  ukraine  berdyansk 
974199,chernihiv  ukraine  unsuccessful russian tank attempt to storm city   ukraine  war  russia  ukrainerussia  ukraineinvasion  putin  ukraineinaction  livenews  ukraineunderattack  ukrainewarreport 
974251,while many in ireland rightly deplore the  russiaukrainewar it s important to remember we burn thousands tons oil and coal every day even when it s windy    
974319,breaking  poland is sending trucks of ammo to ukraine    ukraineunderattack  russiaukrainewar 
974432,       foreign minister kuleba reports that the process to disconnect  russia from  swift has begun 
974497, russia s invasion of  ukraine is casting a pall over neighboring countries  with war jitters spurring panic buying of gasoline  cash shortages and collection drives for refugees
974529,former nato sec gen on  bbcworldservice    putin is more worried about eu than nato  transparent democracy and economic wellbeing worry him   brexit was such a huge win for him  puts so much into perspective   voteleave did his bidding
974645,poland s   defence minister announces that a convoy delivered supply of ammunition to ukraine      nato allies announced delivery of military supplies and aid  slovakia    canada    usa    estonia    latvia    lithuania    others     strongertogether  standwithukraine 
974647, ukraine invasion   poland refuses to play world cup play off match against russia  standwithukraine    
974718,    russia  channel one  vgtrk  amp  radio dom ostankino leave the european broadcasting union 
975080, standwithukraine woman captured on camera  sky news  praying in front of religious mural at st  michael  s golden dome orthodox monastery in kyiv  ukraine  we pray with you    may god bless  amp  keep you all safe  with you  amp  incredible leaders   istandwithukraine  ukraine       
975113, ukraine right now gun fighting near  odessa  ukraine 
975210,russia has declared war on ukraine   and is vilely shelling peaceful cities  thousands are being evacuated to safer areas most of them do not have a safe place to wait for difficult times today we must all be united and support each other   ukraine  stoprussianaggression  kyiv
975458,as we check into our hotel in  kyiv the very kind staff apologise for the fact that some rooms aren t cleaned yet    there won t be much food at dinner time  no apologies needed  some brazilian stars from a top  ukrainian football team are having  breakfast in the hotel shelter 
975521,president zelensky has decided to  award the title of hero of ukraine to the soldier vitaly skakun posthumously   sacrificing his life  he blew up a crucial bridge just as russian armored vehicles were crossing it to enter a city    ukraine 
975596,the us embassy in  ukraine has just deleted from its website all documents about   pentagon funded biolaboratories in ukraine  i have published all these documents  now deleted by the embassy  here  and in the thread below 
975601,just in    in  zaporozhye  people are looking for the shooter who opened fire on civilians in a bomb shelter    russiaukraineconflict  russiaukrainecrisis   ukraine  russia  ukraineunderattack  russiaukrainewar  russianinvasion 
975661, kharkiv the  russia army shot at a passenger bus  with people inside    wounded    killed 
975792, help  ukraine    ukraineunderattack
975890,the ukrainian defense ministry is apparently launching a hotline for the mothers of russian soldiers captured or killed in  ukraine    smart move to reach out to families in  russia and break through some of the kremlin enforced silence  
976186,  ipu condemns the invasion of  ukraine by the russian federation  we ask for a ceasefire  we need to stop the war now  we need to stop the suffering of innocent people now  we call on both parliaments to sit for true dialogue    via 
976208, mom  dad  i didn t want to go to ukraine  they said that we were going to bilateral exercises with the  th brigade    ukrainian media publish videos of captured russian tankers near kharkov     ukraine  ukraineunderattack 
976442,we have been in the land of st hild for a week with children  amp  grandchildren  this was a typical day of february weather  the beauty all the more poignant for being overshadowed by suffering of  ukraine  
976486, ukraine     russian forces stuck by the side of the road  out of gas and fuel  a ukrainian pulls up    you guys need a tow back to russia    the russian invasion ladies and gentlemen  
976509,look at the sky  there is an angel above kiev    ukraine  war  russia 
976903, sikhs have this unstoppable natural instinct to be at the forefront of service  as  ukraine faces war  a group of young sikhs are distributing  langar  free meals  to international students travelling by train to the  polish border    kyiv   ukrainerussia 
976965,dynamo kyiv s players have joined the fight against russia     ukraine 
977012,the ukrainian defense ministry is apparently launching a hotline for the mothers of russian soldiers captured or killed in  ukraine    smart move to reach out to families in  russia and break through some of the kremlin enforced silence  
977072,ukrainians coming to  slovakia    get a temporary status with free health care and legal work possibility  for ukrainians public transport is free of charge  there is food and beverages at the border  help  courage  ukraine   
977117,ukrainians coming to  slovakia    get a temporary status with free health care and legal work possibility  for ukrainians public transport is free of charge  there is food and beverages at the border  help  courage  ukraine   
977325,ukrainians coming to  slovakia    get a temporary status with free health care and legal work possibility  for ukrainians public transport is free of charge  there is food and beverages at the border  help  courage  ukraine   
977344, ukraine   president zelensky is a global hero   stay strong  ukraine 
977350,i have cancelled the visas of the belarusian men s basketball team who were due to play in newcastle tomorrow night    the uk will not welcome the national sports teams of those countries who are complicit in putin s unprovoked and illegal invasion of  ukraine 
977776,wonder if putin is beginning to wish he d used the same tactics to hijack democracy in  ukraine as he did in the uk    johnsonout 
977782,wow what a showing    ukraine 
977907,i learn to use  kalashnikov and prepare to bear arms  it sounds surreal as just a few days ago it would never come to my mind  our  women will protect our soil the same way as our  men  go  ukraine     
977969, ukrainerussiawar  modihaitomumkinhai  this is new india    air india flying alone in no fly zone area to rescue indian students  
977988,president zelensky has reportedly declined offers to be evacuated  i can think of quite a few world leaders who would have run for cover in such circumstances   ukraine 
978166,i planned to plant tulips and daffodils on my backyard today  instead  i learn to fire arms and get ready for the next night of attacks on  kyiv  we are not going anywhere    this is our  city  our  land  our soil  we will fight for it  so next week i can plant my flowers  here  
978398,every dollar  euro  yen or pound that comes to  russian accounts is the destroyed lives of ukrainian children  women  men    stop financing terrorism  stop financing the war  stop financing the murders of ukrainians  a total trade embargo with  russia must be adopted immediately 
978455,ukrainians coming to  slovakia    get a temporary status with free health care and legal work possibility  for ukrainians public transport is free of charge  there is food and beverages at the border  help  courage  ukraine   
978463,donate to support the ukrainian red cross and its work to help civilians in this difficult time for ukraine  you can donate on   urcs website     iraiser platform       please share   supportukraine  ukraine  urcs  donateukraine 
978502,while the world is focused on the tragedy unfolding in  ukraine   my friend nikos    is focused on his sole hobby  defamation of t rkiye in any condition   such dedication and so much effort put on such nonsense  so sad  
978539,in kyiv  a saboteur was detained  whose task was to organize arson in the city            ukraineunderattack  ukraine  russiaukrainewar  russianinvasion  kyiv 
978740,  good luck  i don t know you  but see from your bio that you are an mp  outstanding leadership  very proud of you and your colleagues  with you in spirit       ukraine  russia
978761,ukrainians coming to  slovakia    get a temporary status with free health care and legal work possibility  for ukrainians public transport is free of charge  there is food and beverages at the border  help  courage  ukraine   
978854,  breaking kiev ukraine  russiaukrainewar  kiev 
978892,it s easier for a russian oligarch to enter the house of lords than it is for a refugee from ukraine to enter the u k    ukraine  ukraineinvasion  pritipatel
978953,in  kyiv  a saboteur was detained  whose task was to organize arson in the city  
979072,the uk has suspended visas for the belarusian basketball team   russia  russiaukrainewar   ukrainewar  ukraineinvasion   russiaukraine
979165,look at the sky there is an angel above kiev  ukraine  kiev 
979350,russian  s  tyulpan  mm heavy mortars and  s m malka  mm heavy artillery pieces on the move in belgorod  russia  supposedly on their way to ukraine     photos via mikhail voskresenskiy    russia  ukraine 
979563,ukrainian volunteer fighters barricade to stop russian vehicles          harkov  ukraineunderattack  ukrainewar  ukrainerussiaconflict  ukraine  ukraine  kiev 
979610,the ukrainian president drinking coffee with the defenders of kyiv this morning   ukraine   
979851,the uk government must urgently offer sanctuary to its fair share of ukrainian refugees  just as  ukraine s neighbours   ireland and  portugal have  we cannot publically say we re doing everything to help ukraine but then turn our backs on those fleeing 
979908,making molotov cocktails and tank traps  respect   ukraine  standwithukraine 
979975, when you attack us  you will see our faces  not our backs     ukraine president        ukrainerussiawar  russia  ukraine   
979982,amateur video online allegedly showing  ukrainian civilians blocking  russian  military tank convoy in  bakhmach   ukraine   ctto  tobeverified                                  
980014,   tallin now   estonia stands with  ukraine         standwithukraine  stoprussianaggression  stopputin  stopwar 
980086,thousands of people gathered today in tallinn s vabaduse v ljak  freedom square  to support ukraine  estonia knows what it s like to be wiped from map           ukrainerussia  ukrainerussiawar  russiaukrainewar 
980088,if you re gonna listen to any speech about  ukraine     let it be this one   the kenya ambassador to the unsc perfectly explains how people across africa understand ukraine  and what the kremlin s acts of aggression mean in our post colonial world  
980178,for the first time in   days  germany is buying russian gas via the yamal europe pipeline  throughout belarous and poland   the mallnow pumping station is showing positive flows  chart   since december    gazprom had only shipped gas into germany via nordstream      ukraine 
980181,reading today of a couple who were unable to return to the uk as uk govt have suspended visas for ukrainians  they were instead welcomed by ireland   how can this government claim solidarity with  ukraine whilst simultaneously blocking travel for  ukrainians    pritipatel
980226,more footage of the russian missile which recently hit a ukrainian apartment building in kyiv   ukraine  russia 
980343,if any ukrainian s manage to get to the uk and need legal representation and a place to stay  please dm me    i can put you in touch with free professional asylum advice  and my family can provide you with somewhere to stay   ukraine  weareukraine 
980423, thank you president erdogan  turkey you can make a huge difference by helping brave people of  ukraine similar to help from  uk  amp   poland and for the future leadership in  eu  amp   nato unlike the opportunistic cowards in  berlin  amp   rome handbagitaly still keen on trade with  russia
980761, bbc uses military parade as  ukraine  invasion  footage   propaganda   via 
980856,ukrainians on the polish border waiting to be let back into  ukraine  some to help family  others to fight against the russians  
980882,  ukraine is holding on  but it needs your help   help convey these demands to your governments  they should act now  tomorrow might be too late   armukraine  noflyzone  closethesky  banrussiafromswift 
981242,people like  have been warning the world about farage  banks  the  brexit cult and  putin s collusion for eons  don t be surprised by their collusion now   start listening to better people   ukrainerussiacrisis  russia  putin  ukrainecrisis  
981385,andrea cisternino stays in ukraine to protect stray dogs  he doesn t give up his mission even in times of war  all my respect for this great man       warinukraine  ukraine  ukrainerussia  ukraineunderattack 
981584,people from around the world are signing this viral open letter against the war  add your voice  and stand with the people of  ukraine   nowar  standwithukraine  standwithukriane 
981624,my boy doing what is the right thing to do  protest in glasgow   ukraine  standwithukraine  glasgow 
981767,ukrainian soldiers spot freezing puppy alone outside  and take him into their post  he stands guard for them now  they ve named him rambo         ukraine  ukrainerussia  russiaukrainewar  rambo  kiev  warinukraine  ukraineinvasion 
981812, should do the right thing and expel  russia from the world cup  anything that stops russia from demonstrating power and relevance on the world stage is good  in many ways these are the sanctions that really hurt and damage putin and his kleptocracy  
981874,   fight with the russian occupier on the outskirts of ivankov    russia  ukraine  ivankov 
981923,christina is ukrainian and works in poland as a caretaker  she was in line today waiting to go back to  ukraine  because  it s the right thing to do     behind her was vladic  also a ukrainian who lives  amp  works in  poland  he s going back to  ukraine to defend his country  
981959,despite the russian invasion   residents living their normal lives in kyiv  ukraine     standwithukriane  solidaritywithukraine  ukraine  russia  russiaukraine   
981965, ist offline   ukraine  russia  putin  invasionukraine  ukraineunderattack  ukrainewar
982019,thank you  turkey very impressive  we can stop this  russiancolonialism  ukraineunderattack  ukraine 
982449, ukraine war exposes russian military tech still very far behind west  says israeli air force veteran  as russia fails to achieve air superiority so far against much weaker rival 
982701,anonymous have taken down the kremlin website   error  can t find        anonymous  kremlin  russia  ukraine  staywithukraine 
982713,he was warned by russian occupiers that it was forbidden to make any video but ukrainian man said  i m on my own territory so i can film trees and show russian tank   ukraineunderattack
982816,  dnipro city  feb    locals prepare  molotov cocktails  to  greet   russian invaders  standwithukraine  stoprussia  stoprussianaggression  ukraine 
982926, when you attack us  you will see our faces  not our backs     ukraine president        ukrainerussiawar  russia  ukraine   
983049,amateur video online allegedly showing a  russian  military aircraft shut down in  zhytomyr   ukraine   ctto  tobeverified                                 
983154, russia bombed houses  they kills civilians  there are no place for such people in modern world    ukraineineu  ukraineinnatonow  stoprussia  ukraine 
983217,the ukrainian president drinking coffee with the defenders of kyiv this morning   ukrainerussiawar 
983228,now  russian rocket hits civilian building in kyiv ukraine    follow  for more     russia  ukraine  kyiv  russianrockets lagos island air peace kanu peace mass  ndlea davido 
983379,why is the government not clearly stating that it will accept ukrainian refugees  words need to be backed up with actions  ukraine  standwithukriane
983636,unfuck the world with your nfts  peace and love  ukraine     
983709,good news    could you now change your mind and back       ukraine  
983846,i have cancelled the visas of the belarusian men s basketball team who were due to play in newcastle tomorrow night    the uk will not welcome the national sports teams of those countries who are complicit in putin s unprovoked and illegal invasion of  ukraine 
983978,this photo brought tears to my eyes  two young ukrainian children sending off soldiers to fight the russians  the kids holding hands  the girl holds a stuffed animal  the boy  her brother   salutes  look what he has on his back  this picture speaks a thousand words   ukraine 
983992,radar box  nato boeing e  a awacs spotted near the border     nato  russia  ukraine  radarbox 
984173,         ukrainian president volodymyr zelensky said on saturday that  kyiv was still under ukrainian control    but where has  russia    been launching its attacks  france   s map gives you an overview    
984304,i don t recognise this country any more  shame on the electorate that voted for this  our neighbours are geographically close but miles apart when it comes to humanity   shame on us    ukraineunderattack  ukraine  breaking  bbc  pritipatel  borisjohnson  johnsonoutday  
984325,while other nations provide strong support to ukrainians and tough sanctions on russia  the uk offers     coloured lights    johnsonout   johnsonout   ukraine  ukraineinvasion 
984473,approximately     people protesting against  russia s war against  ukraine in  tallinn   estonia right now  
984477,friends in  ukraine  if you evacuate and have cats  dogs or ferrets you can cross the  romania  poland  hungary borders even if your pet does not have any documentation  vets and volunteers are at the borders  housing help is available   ukraina  pets  standwithukraine    
984504,local residents in chernihiv has stopped a russian tank    russiantank  russia  ukraine  chernihiv  ukraineunderattack 
984560,  opened free access to download and use all its photos about  ukraine s resistance to  russia s aggression    russiainvadedukraine  standwithukraine 
984565, fuck yeah  ukraine   
984612, sumy  i think this is the first documented use of molotov cocktail used on russian equipment in  ukraine  
984687,ukrainian red cross staff  amp  volunteers started to collect warm clothes and stuff  food  hygiene items and other necessities  and also provide shelters for evacuated people   in  ukraine      thousands of people had to leave their homes to find safer places for their families  
984755, btc   ltc   bitcoin  litecoin  eth  ethereum  doge  dogecoin  digibyte  cryptocurrency   warinukraine  war  ukrainewar  ukrainerussia  ukrainerussie  ukraineinvasion  ukrainerussiacrisis  live cameras from kiev  kyiv   our hearts are with ukraine      
984870, when you attack us  you will see our faces  not our backs     ukraine president        ukrainerussiawar  russia  ukraine   
985227,heavy indiscriminate mlrs attack on kharkiv  via   ukraine
985328,    pm in  kyiv  our long curfew started   the streets are empty  silence  cannot sleep  maybe later  decided to make a delicious soup    waiting for sirens  amp  things like that  as usual  omg  you heard what i said  as usual  i don t want  such usual   these   days like in hell  
985545,ukraine has asked turkey to shut black sea waterways to russian ships  turkey is a nato member   poland will refuse to play russia in world cup   playoff in march    weshouldcancel russia s membership of the un council    ukrainecrisis  ukrainewar  standwithukraine   demvoice  
985567,local residents in chernihiv has stopped a russian tank    russiantank  russia  ukraine  chernihiv  ukraineunderattack 
985661,a residential building in kyiv was hit by a missile  the target was likely the nearby airport     ukraine  russia  kyiv  airport  missile 
985714, when you attack us  you will see our faces  not our backs     ukraine president        ukrainerussiawar  russia  ukraine   
985848,a residential building in kyiv was hit by a missile  the target was likely the nearby airport    ukrainerussiawar  russiaukrainewar  kyiv 
985946,this is interesting  looks like communication trucks south of belgorod followed by a series of civilian vehicles that also have z painted on the side of the russian war operation  also  the white vans have no license plates   cnn  russia  ukraine 
986246,just as we never see mainstream propaganda press report antifadotcom goes to whitehousedotgov  we ll see if they refuse to report  putin attacked us  ukraine  bio labs  actions reveal motives arm   maj  prather   
986281,if  russia occupies  ukraine it will likely deploy the fsb s  sorm phone internet surveillance system  exposed by wikileaks in     spyfilesrussia     
986312,sitting in the hotel watching  talk about  russiaukraine  i met him in    amp  he was telling me about his russia reporting exp  many in the media ignored his unique exp but now it is your time to show your skills  unlike these overnight experts on twitter lol 
986319,a  residential building in kyiv was hit by a missile  the target was likely the nearby airport     ukraine  russia  kyiv  airport  missile  crimea  stoprussia 
986464, ukraine    fight with the russian occupier on the outskirts of ivankov    russia  ukrainerussia  ivankov 
986485,huge protests throughout moscow  russia as they shout    slava ukraini   glory to ukraine    kyiv  ukraine  russiaukrainewar  russian  russianinvasion 
986629, russia is suffering heavy losses due to the invasion of  ukraine  the resistance of ukrainian army is very astonishing  amp  beyond all expectations  russia has lost so far    aircraft   helicopter   tanks   armored vehicles   cannons   buk   auto equipment   personnel 
986652,  kherson suburb   russia s army shot down ambulance car  which was transporting severely wounded civilian  the ambulance car burned down  its driver died  and the nurse got injured    this is a terrorist act    stoprussia  stoprussianaggression  standwithukraine  ukraine 
986691,explosions in  odesa  reports say   empr wait confirmation  russiaukrainewar 
986737,expel  russia from swift now  
986767,  kherson suburb   russia s army shot down ambulance car  which was transporting severely wounded civilian  the ambulance car burned down  its driver died  and the nurse got injured    this is a terrorist act    stoprussia  stoprussianaggression  standwithukraine  ukraine 
986820,tough old day  i got arrested by the ukrainian army for filming them   are you a russian spy   no etc  they were nicer than putin  i got a cup of tea  spent time at ukraine int hq as they checked me out  never mind   putin s war is not going well    vladimir putin is in trouble  
986870,   major news    turkey  a  nato member has just blocked the passage of russian warships      ukraine  russia  russiaukrainewar 
986904,   putin troops retreat    russian army driven out of  ukraine city  
986910, putin s  russianpropaganda wants to turn up the speed of the meat grinder   russianpeople  say  notowar 
986941,   amid circulation of some videos comes rumors that some russian armoured units are suffering severe fuel shortages with some units left dry altogether   russia  ukraine  ukraineunderattack  europe  eu  nato  us    
987260,ukrainians are not backing down  this is the mayor of kyiv  vitali klitschko   russiaukrainewar 
987340, mykolaiv   the strike started   constant three explosion near by  russiaukrainewar  pmmodi  ukrainerussia  warinukraine  freeukraine  kharkiv  kharkov  kyiv
987464,rt coadordecoffee rt  moments when a russian living in ukraine gets angry with russian soldiers    i m russian too  and i live here  fighting your own brothers     ukraine  russia  putin  nato  kyiv  kiev  ukraineunderattack  kyiv 
987771,former nato sec gen on  bbcworldservice    putin is more worried about eu than nato  transparent democracy and economic wellbeing worry him   brexit was such a huge win for him  puts so much into perspective   voteleave did his bidding
987781,today with      amp      discussed the most severe sanctions on  russia  cutting off swift  stopping  ns   we talked about support for ukraine  both financial and military  we are building a coalition to save independent  amp  democratic  ukraine  
987913,president  zelensky calls on foreigners to come to  ukraine to fight and defend  europe        slavaukraini  ukraineunderattack  ukraineinvasion  russiaukraine  russia  putinisawarcriminal  eu  natoinukrainenow  nato 
987992,please help for ukraine  use it for building restoration and citizens   bit address   bboup lahbipcv xvbkvsxbptp vtydpt  ukraine  ucrania  ukraineunderattack  ukrainerussia  stopwar  worldwar  
988062,another video taken app  hrs ago of  russian  tigr  armored vehicles near zaporozhye nuclear power plant in s  ukraine   russia  putin  russianinvasion  russiaukraine  russiaukrainecrises   russiainvadesukraine  russianarmy 
988066, ukraine   london downing street protest 
988144,why has  not excluded  russia from the world cup yet    it s not a hard choice  it s not even a choice it s about doing the right thing    standwithukraine  fifaworldcup  ukraine
988164, russian defence ministry says all russianunits in  ukraine were on saturday given the order to resume their offensive from all directions after a pause on firday   ria
988371,i am so proud of you volodymyr zelensky  what you are doing for your people is commendable  you have my respect       very proud of all the ukrainians        stay strong and keep fighting the evil    standwithukriane  ukraine  zelensky
988508,has the gangster  putin made his biggest strategic error over  ukraineunderattack as even  china refuses to back him  unsecuritycouncil
988530,baerbock on german television   we buy    of our  coal from russia  if we exclude russia from  swift the lights in  germany will go out    here is an idea  keep our  nuclear power plants running longer instead of burning coal  less co  and less money to  russia 
988570,ukrainian president zelensky   putin will end up like hitler     russia  ukraine  ukrainerussia
