,text
1174755,experts are baffled by putin s inexplicable rationale for his invasion of  ukraine and the ensuing severe destruction of russia s economy  central bank reserves  pariah state status  it s almost as if his private one on one chat with trump shaped his view of the west s response 
1176999,live  kyiv oil fire getting pretty big    kyiv  oildepot  ukraine  oilfire  fireukraine  kyivukraine 
1177022,just in   russian state tv channels have been hacked by  anonymous to broadcast the truth about what happens in  ukraine    
1179974,the sky over kyiv right now    ukraine 
1182567,ukrainian soldier gives a cigarette to the russian officer they captured     ukraine   
1184670,breaking  an protest in tbilisi right now   th feb      ukraine  russia  tbilisi  
1186680,many brain washed nationalist chinese are cheering the   putin and  ukrainewar  many disgusting posts of             extremely shameless  but notice this thread   
1189566,breaking news  new video shows footage of the ukrainian army holding a russian army captive  notice how they have a bed and sheets  ukrainians are not barbaric like the russians   ukraine  ukrainerussia  ukraineinvasion  russian  russia 
1190456,russian state tv channels have been hacked and are broadcasting the reality of what is happening in  ukraine 
1190887, ukraineunderattack   standwithukriane   show the colors of  ukraine                  honor these  ukrainianheroes by showing them our voice    theworldagainstrussia   westandwithukraine 
1191691,hopefully people realize to invest more in developing democracies   for two decades  the u s  entertained illusions about what might be accomplished with russia    while remaining oblivious to opportunities in  ukraine  a far more willing one    
1193024,dear  ukraine   your courage has inspired the world 
1193460,ukrainian pilot shoots down russian attack aircraft near kharkov    video from    ukraine 
1193529,the one turning in a grand waste of time   nzpol  auspol  media  ukrainerussiawar  un 
1194061,question that indian media ought to ask  why were about     indian students in  ukraine to begin with  presumably many of them would have preferred to study medicine in india rather than trekking to one of the poorest countries in eastern europe for an education 
1194091,    year old boy confirmed killed in western  kyiv today  where massive explosions were reported amid russian troops and air strikes advancing toward  ukraine s capital  cnn reports   russiainvasion
1196277, unchecked war is the great destroyer of human value    understanding the value of peace doesn t mean the world should do nothing as russian troops and arms pour into  ukraine   far from it    today kyiv  tomorrow taipei    
1197183,russians have been stunned at how quickly the economic impact of the war was being felt   via   russiaukrainewar 
1198616,i feel like kiev will fall very soon     bidenswar  politics  russia  war  putin
1201725,monday  russia state tv be like     glorytoukraine  sanctions  
1202286,the ukrainian defense ministry is apparently launching a hotline for the mothers of russian soldiers captured or killed in  ukraine    smart move to reach out to families in  russia and break through some of the kremlin enforced silence  
1202839,breaking news  new video shows footage of the ukrainian army holding a russian army captive  notice how they have a bed and sheets  ukrainians are not barbaric like the russians   ukraine  ukrainerussia  ukraineinvasion  russian  russia 
1202857,   another video of a tank disabled not by ukraine but by the haphazard driving of russian tankers   russia  ukraine  ukraineunderattack  europe  eu  nato  us     
1203361,many of my friends said today  we were ready to wake up to the news that  kyiv fell  we are really surprised   well    kyiv does not plan to fall   we have many  surprises for  putin and for the world  go ukraine      
1204444,we will be live with  the  standwithukraine    charity stream  at   pm with our melb esports fam below                                     plus a few more to pop in     
1205533,this photo brought tears to my eyes  two young ukrainian children sending off soldiers to fight the russians  the kids holding hands  the girl holds a stuffed animal  the boy  her brother   salutes  look what he has on his back  this picture speaks a thousand words   ukraine 
1205955,breaking  in a huge loss for putin  germany announces that it is sending ukraine a shipment of   anti tank weapons    armored vehicles  and     tons of fuel    rt to thank germany   ukraine  germany  russia  putin  war  russianarmy
1206999,the new zealand government s response to the unfolding crisis in  ukraine has been shameful     nz must at least sanction putin and his cronies  expel the russian ambassador  and offer urgent humanitarian support to refugees   nzpol
1207112,warning    graphic content   share this and retweet   this war needs to end  people need to see what war is really like for the people on the front line   ukraine  russia 
1208991,once upon a time  four sons were born to jewish ukrainian parents  three sons were murdered by the nazis  one son survived  the survivor s grandson is now an international hero fearlessly confronting his country s invaders   he is volodymyr  zelensky  president of  ukraine  
1209605,brave woman of  ukraine  god be with you      ukrainewar  ukraineinvasion  russianarmy 
1210390,who is responsible for the  russiaukrainewar    not many mainstream media is talking about the context that led to the tragic conflict we are seeing today  so we do  an in depth analysis from   nato  us   via 
1212278,ukrainian soldier to chechen soldiers who are helping russians   the best of you died fighting putin  the worst  who come to ukraine to fight us   we are going to play football with your heads    ukraine  russia  putin  nato  kyiv 
1212768,it s good that people are strongly opposing the war in  ukraine   why were so many of them silent about the wars in  afghanistan  iraq  libra  syria  yemen      do they not have a problem with all wars     
1214203,this thread is quotes from volume   of the  bipartisan  senate intelligence committee report    manafort  ukraine  trumprussia
1215518,i am currently in  kyiv  reporting  russia s war     for  while also completing my degrees for university in the u s  despite being a straight a student  my university refused to re extend the deadline  saying that it would be against  the university protocols  
1215850,protests were held in cities across the world to urge the russian government to end the war in ukraine  russia  ukraine  
1217542,i have not stopped thinking about this for three days   standwithukraine 
1221955,these nlaw missiles made in  belfast by thales shorts use a shaped charge warhead  molten copper  and overfly top attack to defeat explosive reactive armour  square panels mounted on tanks   not even  russia s improvised cage armour can protect them in  ukraine          nato 
1223992,this is the wife of the vice president of ukraine  she is fighting for her motherland  massive respect        russiaukrainewar  stopputin  ukraine  ukraineinvasion  kyiv 
1224858,friend in severodonetsk in govt controlled  luhansk region  donbas  ukraine tells me night was quiet despite fears of a  russia and separatist advance  governor reported yesterday that a column of ru military vehicles was destroyed to east of city
1225508,how long until  freedomconvoy start comparing themselves to  ukrainewar   they already compare jacinda to putin  so not much of a jump  
1225735,the sanction nobody is talking about  russian users who attempted to visit pornhub were quite literally cockblocked by a message that told them that the content has been stopped along with a ukranian flag and message of ukranian support   ukraine  ukrainerussia  ukraineinvasion 
1226790,   if you re in  ukraine and reading this please turn geolocation off on your phone now  russia is using it to track gatherings  tell those around you to do the same 
1227262,confirmed  the russian air force communications channel just became active     khz usb   share it and follow for more information of communication   please get to a shelter now   anonymous  oprussia  ukraine  russia  putin
1227296,hell of a great thread        staywithukraine  standingwithukraine  ukraine   ukraineinvasion 
1227706,   in  russian belgorod      contract servicemen rioted and refused to go to fight  ukraine  reports obozrevatel
1227716,  one  ukrainian pilot in   hours shot down six  russian airplanes  including the su    according to the center for counteracting disinformation   a ukrainian pilot of a mig   shot down    su      su     mig      su    in the network he was called  the ghost of kyiv  
1228283,just in  hacktivist group  anonymous has successfully breached and leaked about  gb of emails from belarusian weapons manufacturer tetraedr  this company has provided vladimir putin with logistical support in his invasion of  ukraine   oprussia  standwithukriane 
1228405,the security council of russia tango down    anonymous  oprussia  ukraine  russia  ukrainerussia
1228658, anonymous have ongoing operations to keep  ru government websites offline  and to push information to the  russian people so they can be free of putin s state censorship machine  we also have ongoing operations to keep the  ukrainian people online as best we can 
1228889, anonymous message for  putin we stand by  ukraine 
1229331,if nancy pelosi boycotts all that  russian vodka she drinks  that sanction would end the war in a hot minute      
